filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation,parties,parties_confidence,parties_explanation
2d390fb1345b518f8ce7bef938e373de.txt,ISDA,100,"The document is titled 'NINTH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', and references the ISDA Master Agreement and its amendments.",2019-11-01,100,"The agreement states it is 'entered into as of November 1, 2019'.",2019-11-01,100,"This is an amendment and the date of the amendment is 'as of November 1, 2019'.",AMENDMENT,100,"The document is titled as the 'NINTH AMENDMENT', indicating it is an amendment.",EXECUTED,95,"The document is labeled 'EXECUTION VERSION', which typically indicates an executed contract.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A; Guarantors signatory hereto | Guarantor",100,"The parties are explicitly listed as U.S. OIL & REFINING CO. (Party B), MERRILL LYNCH COMMODITIES, INC. (Party A), and Guarantors signatory hereto."
323d3c0abdc656b2a4e43b6b23966897.txt,GMRA (Global Master Repurchase Agreement),100,"The document is titled 'AMENDED AND RESTATED GLOBAL MASTER REPURCHASE AGREEMENT' and references the TBMA/ISMA 2000 version, which is the standard for GMRA agreements.",2012-09-26,100,"The agreement is stated to be 'Dated as of September 26, 2012'.",,100,"Although the agreement is 'amended and restated', no specific amendment date is provided, only the restatement date.",RESTATED (amended and restated),100,"The agreement is described as 'AMENDED AND RESTATED GLOBAL MASTER REPURCHASE AGREEMENT', indicating it is an amended and restated version.",EXECUTED,90,"The agreement is dated and lists both parties, which typically indicates execution, though no explicit signatures are shown in the provided text.","JPMORGAN CHASE BANK, N.A., LONDON BRANCH | Party A; RACE STREET FUNDING LLC | Party B",100,"The parties are explicitly listed as 'JPMORGAN CHASE BANK, N.A., LONDON BRANCH (""Party A"")' and 'RACE STREET FUNDING LLC (""Party B"")'."
334088f9de685837a7525f4b2175e3e4.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. MASTER AGREEMENT' and references the schedule and confirmations, which matches the ISDA Master Agreement category.",2005-06-30,100,"The agreement is dated as of June 30, 2005, as stated in the header.",,100,There is no indication this document is an amendment; it is the original master agreement.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",,50,There is no explicit indication of execution or draft status in the provided text.,"SWISS RE FINANCIAL PRODUCTS CORPORATION; SUPPLEMENTAL INTEREST TRUST, STRUCTURED ASSET SECURITIES CORPORATION MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2005-GEL3",100,"Both parties are explicitly named in the agreement header. No explicit roles (e.g., Seller/Buyer) are provided."
347f78b02fe15cdabecb546be184c964.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc., which is the standard ISDA Master Agreement.",2019-06-04,100,"The agreement is stated as 'dated as of June 4, 2019'.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,"The document is the original 2002 Master Agreement, not an amendment or restated version.",EXECUTED,90,The agreement is dated and appears to be the final executed version; there is no indication it is a draft.,"Wells Fargo Bank, National Association; Verizon Owner Trust 2019-B",100,"Both parties are listed at the top of the agreement as entering into the contract, but no explicit roles (such as 'Seller' or 'Buyer') are specified."
359fd50d13c6566690d0cc51a332dec8.txt,OTHER,95,"The document is a schedule listing various types of contracts (ISDA Master Agreement, Service Agreement, Insurance Agreement, etc.), but the document itself is a 'Schedule of Assumed and Assigned Executory Contracts', which does not match any specific allowed contract_type code except OTHER.",,20,No specific effective or execution date for the schedule is provided in the text.,,100,There is no indication that this document is an amendment; it is a schedule listing contracts.,INITIAL,80,There is no indication this is an amendment or restated document; it appears to be the initial schedule of assumed and assigned contracts.,EXECUTED,70,"Schedules of assumed and assigned contracts are typically executed as part of a transaction or bankruptcy process, though the text does not explicitly state the status.","Dynegy Holdings, LLC | Assignor; Dynegy Inc. | Assignor",80,"The schedule is titled for 'Dynegy Holdings, LLC Contracts' and 'Dynegy Inc. Contracts', indicating these are the parties assigning or assuming contracts. Counterparties are listed for each contract, but the main parties for the schedule are Dynegy Holdings, LLC and Dynegy Inc."
35bbecfce1f85bd4b9f7ac211f7ad902.txt,,,,,,,,,,,,,,,,,,
36a31e571bec5cdfb2a270c772619d4e.txt,ISDA,100,"The title is 'TWENTY-FIFTH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', which clearly indicates this is an ISDA Master Agreement.",2022-06-28,100,"The text states the amendment is 'entered into as of June 28, 2022', which is the main date associated with this contract.",2022-06-28,100,"As this is an amendment, the amendment date is the same as the contract date: June 28, 2022.",AMENDMENT,100,"The document is titled 'TWENTY-FIFTH AMENDMENT', indicating it is an amendment.",EXECUTED,95,"The document is labeled 'Execution Version', which typically means it is the executed version.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A; Guarantors signatory hereto | Guarantor",100,"The parties are explicitly listed as U.S. OIL & REFINING CO. (Party B), MERRILL LYNCH COMMODITIES, INC. (Party A), and the Guarantors signatory hereto."
36eed4189a145f6b9813868c78e0b921.txt,,,,,,,,,,,,,,,,,,
3aa24fc8e5e95724b53d37347cd28c50.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. 2002 MASTER AGREEMENT' and references the schedule and CSA, matching the ISDA Master Agreement code.",2017-07-12,100,"The agreement is stated as 'dated as of July 12, 2017'.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,The document is a '2002 MASTER AGREEMENT' with no language indicating it is amended or restated.,EXECUTED,95,"The agreement is dated and contains the formal language of an executed contract, not a draft.","JPMORGAN CHASE BANK, N.A. | Party A; CMF TT II, LLC | Party B",100,"The parties are explicitly named as 'JPMORGAN CHASE BANK, N.A.' (Party A) and 'CMF TT II, LLC' (Party B)."
3ab55b7529af50e4a9fb191f7549ddd6.txt,ISDA (ISDA Master Agreement),100,"The document is titled 'SCHEDULE to the 2002 ISDA Master Agreement', indicating it is a schedule to an ISDA Master Agreement.",2017-07-12,100,"The text states 'dated as of July 12, 2017', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the master agreement.,INITIAL,95,"This is a schedule to the initial 2002 ISDA Master Agreement, with no language indicating it is amended or restated.",EXECUTED,80,"The contract is dated and lists both parties, suggesting it is an executed version, although no explicit signature block is shown in the provided text.","JPMorgan Chase Bank, N.A. | Party A; CMF Aspect Master Fund L.P. | Party B",100,"The parties are explicitly listed as 'JPMorgan Chase Bank, N.A.' (Party A) and 'CMF Aspect Master Fund L.P.' (Party B)."
3ab9f5646fdc56eaa53dfdc67849c114.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and repeatedly refers to the ISDA Master Agreement and its Schedule, matching the ISDA contract type code.",2011-03-10,100,"The agreement is stated as 'dated as of March 10, 2011', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,The document is the original '2002 Master Agreement' with no reference to amendment or restatement.,EXECUTED,90,"The agreement is dated and presented as a finalized contract, not a draft. The presence of a date and the formal language indicate execution, though actual signatures are not shown in the excerpt.","Bank of America, N.A.; Natural Alternatives International, Inc.",95,"The parties are listed at the top as 'Bank of America, N.A.' and 'Natural Alternatives International, Inc.' No explicit roles (such as Lender/Borrower) are specified in the provided text."
3c0883eac8d85c4dad32e4b06ccf7388.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, Inc., indicating it is an ISDA Master Agreement.",2009-03-19,100,"The agreement is stated as 'dated as of March 19, 2009' in the header.",,100,There is no indication in the text that this document is an amendment; it is an initial agreement.,INITIAL,100,"The document is an ISDA Master Agreement dated as of March 19, 2009, with no indication of being an amendment or restated version.",EXECUTED,90,"The agreement is dated and presented as a finalized contract, not a draft. While explicit signatures are not shown, the use of 'dated as of' and the formal structure indicate it is executed.",THE ROYAL BANK OF SCOTLAND PLC; FORD CREDIT AUTO OWNER TRUST 2009-A,100,"The parties are explicitly named as 'THE ROYAL BANK OF SCOTLAND PLC' and 'FORD CREDIT AUTO OWNER TRUST 2009-A'. No explicit roles are given, but both are parties to the agreement."
3cc4c1e23c5d52adbbc6baae97fadd4a.txt,,,,,,,,,,,,,,,,,,
417c9bbfa52f54eca5eff22887e3f941.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swaps and Derivatives Association, Inc., and refers to the ISDA Master Agreement and Schedule.",2020-04-07,100,"The agreement is stated as 'dated as of April 7, 2020'.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,"The document is the original 2002 ISDA Master Agreement between the parties, not an amendment or restatement.",EXECUTED,90,"The agreement is dated and presented as a finalized contract, not a draft. While signatures are not shown, the use of 'dated as of' and the formal structure indicate execution.","CITIBANK, N.A.; ADVANCED ENERGY INDUSTRIES, INC.",100,"The parties are explicitly listed as 'CITIBANK, N.A.' and 'ADVANCED ENERGY INDUSTRIES, INC.' No specific roles (e.g., Seller/Buyer) are assigned in the text."
41e4b0c97a085b0d8e8fd507f3073ecb.txt,,,,,,,,,,,,,,,,,,
432762f78c425f1fbac75b88fd552975.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, Inc., which matches the ISDA contract type code.",2008-05-15,100,"The agreement is stated to be 'dated as of May 15, 2008', which is the main contract date.",,100,There is no indication in the text that this document is an amendment; it is an initial agreement.,INITIAL,100,"The document is described as a 'Master Agreement' with no mention of amendment or restatement, indicating it is the initial contract.",EXECUTED,90,"The agreement is dated and written in definitive terms ('have entered and/or anticipate entering'), suggesting it is executed, though no explicit signature block is shown in the excerpt.","COMERICA BANK; MEGABINGO, INC.; MGAM SYSTEMS, INC.",100,"The parties are explicitly listed as 'COMERICA BANK', 'MEGABINGO, INC.', and 'MGAM SYSTEMS, INC.' in the agreement introduction."
437d100c1df8545c8e59874b6f0f7c1a.txt,ISDA,100,"The document repeatedly refers to 'Amendment No. 1 to ISDA Master Agreement' and 'ISDA Master Agreement', indicating the contract type is ISDA.",2005-05-18,95,"The text states 'On May 18, 2005, Chesapeake Exploration Limited Partnership... entered into Amendment No. 1 to its ISDA Master Agreement', making May 18, 2005 the contract date.",2005-05-18,95,"The amendment was entered into on May 18, 2005, as stated in the text.",AMENDMENT,100,"The document is titled 'Amendment No. 1 to ISDA Master Agreement', indicating it is an amendment.",EXECUTED,90,"The document is filed as an exhibit to a Form 8-K and signed by the CEO, indicating it is executed.",Chesapeake Exploration Limited Partnership | Party; Deutsche Bank AG | Party,90,"The amendment is between Chesapeake Exploration Limited Partnership and Deutsche Bank AG, as stated in the description of the amendment."
