filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,amendment_number,amendment_number_confidence,amendment_number_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation
3c0883eac8d85c4dad32e4b06ccf7388.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, indicating it is an ISDA Master Agreement.",2009-03-19,100,"The agreement is stated as 'dated as of March 19, 2009', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no mention of an amendment number, and the document is not an amendment.",INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The agreement is dated and appears to be the executed version, not a draft."
3cc4c1e23c5d52adbbc6baae97fadd4a.txt,ISDA,100,"The document is titled 'ISDA International Swap Dealers Association Inc. MASTER AGREEMENT' and references the ISDA Master Agreement, schedule, and confirmations, matching the ISDA code.",2021-04-26,100,"The agreement is stated as 'dated as of April 26, 2021', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,"There is no mention of an amendment number, and the document is not an amendment.",INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,95,"The filename includes 'fullyexecuteda' and the document is not marked as a draft, indicating it is executed."
417c9bbfa52f54eca5eff22887e3f941.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc., which matches the ISDA Master Agreement contract type.",2020-04-07,100,"The agreement is stated as 'dated as of April 7, 2020', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,There is no mention of any amendment number or indication that this is an amendment.,INITIAL,100,The document is the original 2002 Master Agreement and not an amended or restated version.,EXECUTED,90,"The agreement is dated and appears to be the final version, not a draft, and is presented as the operative agreement between the parties."
41e4b0c97a085b0d8e8fd507f3073ecb.txt,VSA,100,"The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and repeatedly refers to itself as a Credit Support Annex, which matches the VSA code.",2017-07-12,100,"The text states 'ISDA Master Agreement dated July 12, 2017', which is the main agreement date to which this annex relates.",,100,There is no indication this is an amendment; it is a Credit Support Annex supplementing the main agreement.,,100,No amendment number is mentioned and the document is not an amendment.,INITIAL,100,"This is the initial Credit Support Annex for Variation Margin, not an amendment or restated version.",EXECUTED,80,"The document references specific parties and dates, and is not marked as a draft, suggesting it is executed, though no explicit signature page is shown in the excerpt."
432762f78c425f1fbac75b88fd552975.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, indicating it is an ISDA Master Agreement.",2008-05-15,100,"The agreement is stated as 'dated as of May 15, 2008' which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial contract.,,100,There is no mention of an amendment number or that this is an amendment.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be a finalized version, not a draft. There is no indication that it is a draft."
437d100c1df8545c8e59874b6f0f7c1a.txt,ISDA,100,"The document repeatedly refers to 'Amendment No. 1 to ISDA Master Agreement' and 'International Swap & Derivatives Association, Inc. (""ISDA"") Master Agreement', indicating the contract type is ISDA.",2004-05-28,95,"The text states the ISDA Master Agreement is dated May 28, 2004, which is the date of the initial contract to which the amendment refers.",2005-05-18,95,"The text says 'On May 18, 2005, Chesapeake... entered into Amendment No. 1', indicating this is the amendment date.",1,100,The amendment is referred to as 'Amendment No. 1' multiple times in the text.,AMENDMENT,100,"The document is described as 'Amendment No. 1', so the version type is 'amendment'.",EXECUTED,90,"The amendment is described as having been entered into on May 18, 2005, and the report is signed, indicating it is executed."
4389f961999f510ab17c54b7cf352e8a.txt,ISDA,100,"The document is titled 'SCHEDULE TO 2002 ISDA MASTER AGREEMENT' and repeatedly references the ISDA Master Agreement, indicating it is an ISDA Master Agreement schedule.",2009-06-29,100,"The text states '2002 ISDA Master Agreement dated as of June 29, 2009', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial contract.,,100,There is no mention of any amendment number in the text.,INITIAL,100,"The document is a schedule to the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The contract date is specified and parties are named, which typically indicates an executed agreement, although explicit signatures are not shown in the excerpt."
444a4fc044c55c61ba354cd85fb4221d.txt,VSA,98,"The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and repeatedly refers to the ISDA Credit Support Annex, indicating it is a Credit Support Annex (VSA).",2017-07-12,95,"The text states 'ISDA Master Agreement dated July 12, 2017', which is the date of the underlying agreement to which this annex relates.",,100,"There is no indication that this document is an amendment; it is a Credit Support Annex, not an amendment to a previous annex.",,100,There is no mention of an amendment number or that this is an amendment document.,INITIAL,95,"The document is a Credit Support Annex supplementing the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,85,"The document lists the parties and references the agreement as between them, suggesting it is an executed version, though no explicit signatures are shown in the excerpt."
44b1a05087fa5df2aefd185b306464c7.txt,ISDA,100,"The document is titled 'ISDA Master Agreement' and references the International Swaps and Derivatives Association, Inc., as well as the inclusion of a schedule and confirmations, which matches the ISDA code.",2005-09-30,100,"The agreement is stated as 'dated as of September 30, 2005', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it appears to be the initial contract.,,100,There is no mention of any amendment number or that this is an amendment.,INITIAL,100,The document is the original ISDA Master Agreement and does not reference being amended or restated.,EXECUTED,90,The agreement is dated and appears to be a finalized contract between the parties; there is no indication it is a draft.
44bfc10183425119bf507083874e5756.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, indicating it is an ISDA Master Agreement.",2007-07-19,100,"The document states 'Dated as of: July 19, 2007', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the original agreement.,,100,"There is no mention of an amendment number, and the document is not an amendment.",INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be the final executed version, not a draft."
46887bb017185e98a1c0fbc609d58a81.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' from the International Swaps and Derivatives Association, Inc., which matches the ISDA Master Agreement contract type.",2017-02-13,100,"The agreement is stated as 'dated as of February 13, 2017', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,There is no mention of any amendment number or that this is an amendment.,INITIAL,100,"The document is the initial 2002 ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be the final executed version, not a draft. There is no explicit mention of 'draft' or 'executed', but the context and formality suggest execution."
48f4b47f6dc853c8be04705dda4c3264.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. MASTER AGREEMENT', which matches the ISDA Master Agreement contract type.",2010-03-05,100,"The agreement is stated as 'dated as of March 5, 2010', which is the main date associated with the contract.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,"There is no mention of any amendment number, and the document is not an amendment.",INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,95,"The document is labeled 'EXECUTION COPY', which typically indicates it is an executed version."
